Respondent ID,Start Date,End Date,Did the respondent agree to start the survey?,"In the past 3 months, have you done any work or activities that earned you money? If needed to further prompt: So have you done anything at all in the last 3 months that generated an income for you?","Which of the following best describes how you earned money in the past 3 months? You can choose more than one option, so choose as many as apply to you. Were you:",,,,,,What is the main reason that you were not working in the last 3 months?,,"So just to confirm, in the past 3 months, you didn’t do any work or activities that earned you money? If you did anything that earned you money, even if it was very short-term or temporary, we’d like to know.","Which of the following best describes how you earned your money? You can choose more than one option, so choose as many as apply to you. Were you:",,,,,"What kinds of services did you provide? You can choose more than one option, so choose as many as apply to you.",,,,,,,,,,"For your work as an employee, which of the following would best describe you?","What types of services did you provide to other companies? You can choose more than one option, so choose as many as apply to you.",,,,,"For your work as an employee, how many hours did you usually work per week?","Did you want to work a full-time schedule of 35 hours or more per week, but were not able to?",Which of the following best describes the main reason why you were not able to work a full-time schedule?,,"For your work as an employee, were you paid with a salary or on an hourly basis?","For your work as an employee, how much is your annual salary, before taxes and other deductions?","For your work as an employee, how much is your hourly pay rate, before taxes and other deductions?",Is this a best guess of your earnings or based on your calculations and records?,"On a scale of 1-10, where 10 is extremely satisfied and 1 is not at all satisfied, how satisfied are you currently with your work as an employee?","For your gig work, how did you usually find your gigs, contracts, or projects in the past 3 months? You can choose more than one option, so choose as many as apply to you.",,,,,,"What kinds of services did you provide in the past 3 months? You can choose more than one option, so choose as many as apply to you.",,,,,,,,,,"For your gig work, out of the last 3 months, how many months were you doing this type of work?","For your gig work, how often were you typically working on a gig in the past 3 months?This could be for a new or existing contract, as long as the respondent was working on a gig.","How many gigs, contracts, or projects have you completed in total during the past 3 months?","For your gig work, how many hours did you usually work per week in the past 3 months?","Did you want to work a full-time schedule of 35 hours or more per week, but were not able to?",Which of the following best describes the main reason why you were not able to work a full-time schedule?,,"In the past 3 months, how much did you usually earn per hour for your gig work?","In the past 3 months, did you have any business expenses from your gig work?","In the past 3 months, how much did you earn in total from your gig work, after deducting your business expenses from your income?",Is this a best guess of your earnings or based on your calculations and records?,"In the past 3 months, why were you doing gig work? You can choose more than one option, so choose as many as apply to you.",,,,,,,,,,,,,"What type of freelance, gig, or independent contract work did you most frequently do?","On average, how long would it take you to find freelance, gig, or independent contract work, between looking for work and actually starting it?","As a freelance, gig, or independent contract worker, what are your top 3 concerns? Choose up to 3 from this list, or let us know your own concern:",,,,,,,,,,,,,,"If benefits, like the ones that are usually provided to traditional employees, were available to freelance, gig, and independent workers, which ones would be most desirable to you personally and which would be least desirable? Please rank your most desired options.",,,,,,,,"Are you interested in more training on how to be a successful freelance, gig, or independent contract worker?","What topics are you most interested in for more training? You can choose more than one option, so choose as many as apply to you.",,,,,,,,,,,,"In the past 3 months, which of the following best describes the income you earned from gig work?","On a scale of 1-10, where 10 is extremely satisfied and 1 is extremely dissatisfied, how satisfied are you currently with doing gig work?","How much longer do you see yourself doing freelance, gig, or independent contract work?",How many hours did you usually work per week?,"In the past 3 months, how much income did you earn in total from your business, before taxes and other deductions?","In the past 3 months, did you have any expenses from running your business that you can deduct?","In the past 3 months, how much income did you earn from your business in total, after deducting your business expenses?",Is this a best guess of your business income or based on your calculations and records?,"On a scale of 1-10, where 10 is extremely satisfied and 1 is extremely dissatisfied, what is your overall satisfaction level with your work as a business owner?","In the past 3 months, which of the following did you rent to other people for money? You can choose more than one option, so choose as many as apply to you. Did you rent out your:",,,How did you connect to the people that rented your house or apartment?,,,,,How did you connect to the people that rented your car?,,,,,"In the past 3 months, how much money did you earn in total from renting property to others, before taxes and other deductions?","In the past 3 months, did you have any business expenses from renting property that you can deduct?","In the past 3 months, how much did you earn in total from renting property, after deducting your business expenses from your earnings?",Is this a best guess of your rental earnings or based on your calculations and records?,"In the past 3 months, which of the following did you sell to other people for money? You can choose more than one option, so choose as many as apply to you.",,,,"How did you connect to the people that bought your items? You can choose more than one option, so choose as many as apply to you.",,,,,"In the past 3 months, how much money did you earn in total from selling new or used goods?","In the past 3 months, did you have any business expenses from selling goods that you can deduct?","In the past 3 months, how much did you earn in total from selling goods, after deducting your business expenses from your earnings?",Is this a best guess of your earnings or based on your calculations and records?,"In the past 3 months, did you have any periods of unemployment, meaning any time that you wanted to work to earn an income but were not able to?",How many months were you unemployed?,Which of the following best describes why you were unable to work during this time?,,Which one of these options best describes how you currently feel about your personal income?,What is your current age?,Which gender do you identify with?,What is the highest level of school you have completed or the highest degree that you have received?,"Are you of Hispanic, Latino, or Spanish origin?",Which of the following categories best describes you? You can choose as many options as apply to you.,,,,,,,Where do you currently live?,
101475,2019-10-30 14:02:08,2019-10-30 14:23:56,Yes,Yes,,"A gig worker, independent contractor, consultant, or freelancer that got paid by providing services and completing gigs, contracts, or projects",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Through your personal networks / word-of-mouth referrals,,,,,,,"IT Services - setting up printers, networks, programming, data entry, etc.",,,,,3 months,More than four times a month,2,35-50 hours per week,,,,,No,500,Best guess,,,,,I wanted to use this experience to build my resume,,,,,,,Just for fun as a hobby or to make good use of extra time,,One-off projects with various clients,4-6 days,3rd Concern,,1st Concern,2nd Concern,,,,,,,,,,,,,,,,,,1,Yes,Client Acquisition,,,,Personal Branding,,Financial Literacy / Management / Planning,,,Becoming A Business Owner,,,"It is nice to have, but I could live comfortably without it",10,1-2 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,I am getting by on my current income,21,Male,High School,No,,,Black or African American,,,,,New York City,
100942,2019-04-17 16:33:28,2019-04-17 16:59:40,Yes,Yes,,"A gig worker, independent contractor, consultant, or freelancer that got paid by providing services and completing gigs, contracts, or projects",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Through your personal networks / word-of-mouth referrals,,,,,,,"IT Services - setting up printers, networks, programming, data entry, etc.",,,,,2 months,Three or four times a month,1,15-34 hours per week,Yes,Other (please specify),Looking for more clients and work,20,No,1400,Best guess,,I wanted to earn extra money,I wanted to maintain my existing job skills,,I wanted to use this experience to build my resume,I wanted to use this experience to get work as an employee,,,,,,,,Ongoing or repeat work with a consistent set of clients,I don’t know,1st Concern,2nd Concern,3rd Concern,,,,,,,,,,,,,,,3,,,2,1,Yes,Client Acquisition,,Customer Service,,,,,,,,Technical Skills,,It is essential for meeting my basic needs,8,Less than 6 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,2,I was taking care of children (including pregnancy) or other people,,I am finding it difficult to live on my current income,34,Female,Master’s Degree,No,,,Black or African American,,,,,New York City,
100699,2019-05-14 16:11:10,2019-05-14 17:11:06,Yes,Yes,,"A gig worker, independent contractor, consultant, or freelancer that got paid by providing services and completing gigs, contracts, or projects",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Through a staffing or temporary placement (temp) agency,,,,,,,,"IT Services - setting up printers, networks, programming, data entry, etc.",,,,,3 months,Once or twice a month,1,1-14 hours per week,Yes,I could only find part-time work,,25,No,3000,Based on calculations and records,I wanted gig work to be my main source of income,,I wanted to maintain my existing job skills,I wanted to develop new job skills,I wanted to use this experience to build my resume,I wanted to use this experience to get work as an employee,,,,,,,,Ongoing or repeat work with a consistent set of clients,1-2 weeks,2nd Concern,3rd Concern,,,,,,1st Concern,,,,,,,,2,,3,,,,1,Yes,Client Acquisition,Client Management,,,,,,,,Becoming A Business Owner,,,It is essential for meeting my basic needs,5,Less than 6 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,I am finding it difficult to live on my current income,39,Male,Bachelor’s Degree (4-year degree),No,,,,,White,,,San Francisco Bay Area,
100951,2019-04-24 15:47:41,2019-04-24 16:15:28,Yes,Yes,,"A gig worker, independent contractor, consultant, or freelancer that got paid by providing services and completing gigs, contracts, or projects",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Online work platforms - websites or apps such as Uber, Postmates, UpWork and Field Nation, etc.",,,,,,,,,,,"IT Services - setting up printers, networks, programming, data entry, etc.",,,,,3 months,More than four times a month,25,15-34 hours per week,No,,,25-30,Yes,4500,Best guess,,,,,,,,I wanted more flexibility in my schedule,,,I wanted to be my own boss,,,One-off projects with various clients,1-3 days,,,1st Concern,,,,,3rd Concern,,,2nd Concern,,,,,3,,,,2,4,1,Yes,,,,,Personal Branding,,,,,Becoming A Business Owner,Technical Skills,,It is essential for meeting my basic needs,8,3 or more years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1,Other (please specify),Job fell through,I am living comfortably on my current income,25,Male,Associate Degree (2-year degree),No,,,Black or African American,,,,,New York City,
100978,2019-04-23 17:34:53,2019-04-24 9:36:37,Yes,Yes,An employee that got paid by an employer,,,,,,,,,,,,,,,,,,,,,,,,Direct employee of your employer,,,,,,15-34 hours per week,Yes,I could only find part-time work,,Hourly Basis,,16,Based on calculations and records,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,I am finding it difficult to live on my current income,31,Male,Master’s Degree,No,,,Black or African American,,,,,New York City,
101092,2019-03-19 15:27:32,2019-03-19 15:46:29,Yes,Yes,An employee that got paid by an employer,,,,,,,,,,,,,,,,,,,,,,,,"Employed and paid by your employer but you worked by providing services for other companies, for example janitorial services, security services, or warehouse worker",,,IT,,,35-50 hours per week,,,,Hourly Basis,,18,Based on calculations and records,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,I am getting by on my current income,24,Male,High School,Yes,,,,,,Other,,New York City,
100071,2019-10-29 17:30:19,2019-10-29 17:48:23,Yes,Yes,An employee that got paid by an employer,"A gig worker, independent contractor, consultant, or freelancer that got paid by providing services and completing gigs, contracts, or projects",,,,,,,,,,,,,,,,,,,,,,,"Employed and paid by your employer but you worked by providing services for other companies, for example janitorial services, security services, or warehouse worker",,,,,Elections,35-50 hours per week,,,,Hourly Basis,,24.77,Based on calculations and records,8,,,,,Through your personal networks / word-of-mouth referrals,,,,,,,,,"Professional Services - consulting, advisory services, training, research, etc.",,,2 months,More than four times a month,1,1-14 hours per week,No,,,40,Yes,1000,Best guess,,,,,,,,I wanted more flexibility in my schedule,I wanted to choose my own projects,,I wanted to be my own boss,,,Ongoing or repeat work with a consistent set of clients,I don’t know,3rd Concern,,,,,,,1st Concern,,,,,2nd Concern,,,,,,3,2,,1,Yes,,,,Computer / Internet Skills,,,,,,,Technical Skills,,It is essential for meeting my basic needs,9,3 or more years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,I am getting by on my current income,49,Female,Bachelor’s Degree (4-year degree),No,,,,,White,,,San Francisco Bay Area,
100934,2019-04-18 15:45:46,2019-04-19 10:40:25,Yes,Yes,An employee that got paid by an employer,,,,,,,,,,,,,,,,,,,,,,,,"Employed and paid by your employer but you worked by providing services for other companies, for example janitorial services, security services, or warehouse worker",,,IT,,,35-50 hours per week,,,,Hourly Basis,,15,Based on calculations and records,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1,I was looking for paid work but couldn’t find any,,I am finding it very difficult to live on my current income,30,Male,Some college but no degree,No,,,,,White,,,New York City,
100982,2019-04-17 17:30:09,2019-04-17 17:46:45,Yes,Yes,An employee that got paid by an employer,,,,,,,,,,,,,,,,,,,,,,,,Direct employee of your employer,,,,,,35-50 hours per week,,,,Hourly Basis,,16-17,Best guess,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1,I was looking for paid work but couldn’t find any,,I am getting by on my current income,25,Male,Bachelor’s Degree (4-year degree),Yes,,,,,,Other,,New York City,
100886,2019-03-16 11:58:42,2019-03-16 12:21:59,Yes,Yes,An employee that got paid by an employer,"A gig worker, independent contractor, consultant, or freelancer that got paid by providing services and completing gigs, contracts, or projects",,,,,,,,,,,,,,,,,,,,,,,Direct employee of your employer,,,,,,35-50 hours per week,,,,Salary,30000,,Based on calculations and records,8,,,,,Through your personal networks / word-of-mouth referrals,,,,,,,"IT Services - setting up printers, networks, programming, data entry, etc.",,"Professional Services - consulting, advisory services, training, research, etc.",,,3 months,Three or four times a month,7,1-14 hours per week,Yes,Other (please specify),Need to find more clients,25-30,No,1000,Best guess,,I wanted to earn extra money,,,,,,I wanted more flexibility in my schedule,,,I wanted to be my own boss,,,Ongoing or repeat work with a consistent set of clients,Less than 24 hours,2nd Concern,1st Concern,,,,,,,,,3rd Concern,,,,,2,,1,,,,,Yes,Client Acquisition,,,,,Time Management,,Taxes and Other Legal Obligations,,Becoming A Business Owner,,,"It is nice to have, but I could live comfortably without it",10,3 or more years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,I am living comfortably on my current income,21,Male,High School,Yes,,,,,,Other,,New York City,
101128,2019-02-13 11:55:09,2019-02-13 12:32:06,Yes,Yes,,"A gig worker, independent contractor, consultant, or freelancer that got paid by providing services and completing gigs, contracts, or projects",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Through a staffing or temporary placement (temp) agency,,,"Care Services - child care, elderly care, adult care, or pet care, etc.",,,,,,,,,,3 months,More than four times a month,3,35-50 hours per week,,,,30,No,4500,Best guess,,,,,,,,I wanted more flexibility in my schedule,,,,,Cant work a traditional schedule because of caretaking,Ongoing or repeat work with a consistent set of clients,1-2 weeks,,,,,,2nd Concern,,1st Concern,,,,3rd Concern,,,5,4,1,3,,,,2,Yes,,,,,,,,,,Becoming A Business Owner,Technical Skills,,It is essential for meeting my basic needs,8,3 or more years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,I am finding it difficult to live on my current income,43,Female,Bachelor’s Degree (4-year degree),Yes,,,,,,Other,,San Francisco Bay Area,
100176,2019-10-28 16:51:16,2019-10-28 16:57:34,Yes,No,,,,,,,I needed time to attend school,,No work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am getting by on my current income,18,Female,High School,Yes,,,,,,Other,,Other (please specify),"Buffalo, NY"
100168,2019-10-25 16:17:51,2019-10-25 16:43:10,Yes,Yes,,"A gig worker, independent contractor, consultant, or freelancer that got paid by providing services and completing gigs, contracts, or projects",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Through your personal networks / word-of-mouth referrals,,,,,,,"IT Services - setting up printers, networks, programming, data entry, etc.",,,,,2 months,Three or four times a month,1,1-14 hours per week,Yes,I needed time to attend school,,15,No,300,Best guess,,I wanted to earn extra money,,,,,,,,,,Just for fun as a hobby or to make good use of extra time,,Ongoing or repeat work with a consistent set of clients,More than a month,,,,,2nd Concern,,3rd Concern,,,,,,1st Concern,,,,,,,,,1,Yes,,,Customer Service,,,,Financial Literacy / Management / Planning,,,,,,"It is nice to have, but I could live comfortably without it",5,3 or more years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1,I was looking for paid work but couldn’t find any,,I am getting by on my current income,18,Female,High School,No,,,Black or African American,,,,,New York City,
101028,2019-02-05 14:46:16,2019-02-05 15:00:52,Yes,Yes,An employee that got paid by an employer,,,,,,,,,,,,,,,,,,,,,,,,Direct employee of your employer,,,,,,1-14 hours per week,Yes,I could only find part-time work,,Hourly Basis,,15,Based on calculations and records,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,2,I was looking for paid work but couldn’t find any,,I am getting by on my current income,24,Female,Some college but no degree,No,,,Black or African American,,,,,New York City,
100573,2019-06-20 14:24:58,2019-06-20 14:47:44,Yes,Yes,An employee that got paid by an employer,,,,,,,,,,,,,,,,,,,,,,,,Direct employee of your employer,,,,,,15-34 hours per week,No,,,Hourly Basis,,15,Based on calculations and records,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,I am getting by on my current income,21,Male,Some college but no degree,No,,,Black or African American,,,,,New York City,
100954,2019-04-24 14:48:51,2019-04-24 15:11:56,Yes,Yes,An employee that got paid by an employer,,,,,,,,,,,,,,,,,,,,,,,,Direct employee of your employer,,,,,,35-50 hours per week,,,,Hourly Basis,,17.75,Based on calculations and records,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,I am living comfortably on my current income,28,Male,Some college but no degree,Yes,,,,,,Other,,New York City,
100574,2019-06-16 8:33:15,2019-06-16 8:47:24,Yes,Yes,An employee that got paid by an employer,,,,,,,,,,,,,,,,,,,,,,,,Direct employee of your employer,,,,,,35-50 hours per week,,,,Hourly Basis,,15,Based on calculations and records,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,I am getting by on my current income,23,Male,Some college but no degree,No,,Asian,,,,,,New York City,
100915,2019-02-05 15:51:19,2019-02-05 16:19:36,Yes,Yes,An employee that got paid by an employer,,,,,,,,,,,,,,,,,,,,,,,,Direct employee of your employer,,,,,,15-34 hours per week,No,,,Hourly Basis,,19.25,Based on calculations and records,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,I am getting by on my current income,28,Male,Bachelor’s Degree (4-year degree),No,,,,,,,I prefer not to disclose,New York City,
100898,2019-02-13 12:32:06,2019-02-13 15:37:27,Yes,Yes,An employee that got paid by an employer,,,,,,,,,,,,,,,,,,,,,,,,Direct employee of your employer,,,,,,35-50 hours per week,,,,Hourly Basis,,25,Based on calculations and records,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,I am getting by on my current income,35,Male,Master’s Degree,No,,Asian,,,,,,New York City,
100207,2019-10-16 16:22:40,2019-10-16 16:53:25,Yes,Yes,An employee that got paid by an employer,,,,,,,,,,,,,,,,,,,,,,,,Direct employee of your employer,,,,,,1-14 hours per week,Yes,Other (please specify),I need to keep my medicaid health insurance for me and my son and cannot afford a 90 day waiting period to get benefits with a new job,Hourly Basis,,15.59,Best guess,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,I am getting by on my current income,44,Female,Bachelor’s Degree (4-year degree),No,,,,,White,,,San Francisco Bay Area,
100944,2019-04-23 16:46:32,2019-04-23 17:22:49,Yes,Yes,An employee that got paid by an employer,,,,,,,,,,,,,,,,,,,,,,,,"Employed and paid by your employer but you worked by providing services for other companies, for example janitorial services, security services, or warehouse worker",,Security,,,,35-50 hours per week,,,,Hourly Basis,,15,Based on calculations and records,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,I am getting by on my current income,30,Male,Associate Degree (2-year degree),No,,,Black or African American,,,,,New York City,
100705,2019-05-30 12:29:14,2019-05-30 12:48:57,Yes,Yes,An employee that got paid by an employer,,,,,,,,,,,,,,,,,,,,,,,,Direct employee of your employer,,,,,,15-34 hours per week,Yes,I could only find part-time work,,Hourly Basis,,18,Based on calculations and records,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,I am getting by on my current income,29,Female,Bachelor’s Degree (4-year degree),No,,Asian,,,,,,New York City,
100836,2019-03-21 14:57:38,2019-03-21 15:09:00,Yes,Yes,,,A small business owner that got paid by selling products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-34 hours per week,7000,Yes,6400,Best guess,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,I am getting by on my current income,34,Female,Bachelor’s Degree (4-year degree),No,,,Black or African American,,,,,New York City,
100771,2019-09-03 12:12:10,2019-09-03 12:21:21,Yes,Yes,An employee that got paid by an employer,,,,,,,,,,,,,,,,,,,,,,,,"Employed and paid by your employer but you worked by providing services for other companies, for example janitorial services, security services, or warehouse worker",,,IT,,,35-50 hours per week,,,,Hourly Basis,,25,Based on calculations and records,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,I am getting by on my current income,24,Female,Bachelor’s Degree (4-year degree),Yes,,,,,,Other,,New York City,
101455,2019-05-29 17:36:37,2019-05-29 17:47:33,Yes,Yes,An employee that got paid by an employer,,,,,,,,,,,,,,,,,,,,,,,,Direct employee of your employer,,,,,,15-34 hours per week,Yes,I could only find part-time work,,Hourly Basis,,17,Based on calculations and records,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,I am getting by on my current income,27,Male,Some college but no degree,Yes,,,,,,Other,,San Francisco Bay Area,
100094,2019-10-19 14:43:08,2019-10-19 14:55:02,Yes,Yes,An employee that got paid by an employer,,,,,,,,,,,,,,,,,,,,,,,,Direct employee of your employer,,,,,,35-50 hours per week,,,,Hourly Basis,,8,Best guess,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,I am getting by on my current income,25,Male,High School,Yes,,,Black or African American,,,,,New York City,
100819,2019-06-27 11:58:35,2019-06-27 12:18:43,Yes,Yes,An employee that got paid by an employer,"A gig worker, independent contractor, consultant, or freelancer that got paid by providing services and completing gigs, contracts, or projects",,,,,,,,,,,,,,,,,,,,,,,Direct employee of your employer,,,,,,35-50 hours per week,,,,Salary,42000,,Based on calculations and records,10,,"Social media platforms - Facebook, LinkedIn, etc.",,,Through your personal networks / word-of-mouth referrals,,,,,,,"IT Services - setting up printers, networks, programming, data entry, etc.",,,"Creative Work - writing, editing, music composition, voice-overs, design, performance, etc.",,3 months,More than four times a month,15,1-14 hours per week,No,,,25-150,Yes,2400,Best guess,,I wanted to earn extra money,,,,,,,,,,Just for fun as a hobby or to make good use of extra time,,Ongoing or repeat work with a consistent set of clients,1-3 days,,,1st Concern,,,,,2nd Concern,,,,,3rd Concern,,2,,,,,,,1,Yes,,,,,,,,Taxes and Other Legal Obligations,,,,,"It is nice to have, but I could live comfortably without it",9,3 or more years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,I am getting by on my current income,24,Male,Some college but no degree,No,,Asian,Black or African American,,,,,New York City,
100618,2019-06-11 13:22:15,2019-06-11 14:31:50,Yes,Yes,,,,,Selling new or used goods or handicrafts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New handicrafts/artwork that you made specifically for sale,,,,"Through social media platforms - Facebook, LinkedIn, etc.",,,,300,Yes,200,Best guess,No,,,,I am finding it difficult to live on my current income,23,Female,Some college but no degree,Yes,,,,,,Other,,New York City,
100639,2019-05-29 17:12:56,2019-05-29 17:20:49,Yes,Yes,An employee that got paid by an employer,,,,,,,,,,,,,,,,,,,,,,,,"Employed and paid by your employer but you worked by providing services for other companies, for example janitorial services, security services, or warehouse worker",,,,,Project Analyst,35-50 hours per week,,,,Hourly Basis,,24,Based on calculations and records,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,I am living comfortably on my current income,31,Male,Master’s Degree,No,,Asian,,,,,,San Francisco Bay Area,
100144,2019-10-19 14:32:16,2019-10-19 14:37:49,Yes,Yes,An employee that got paid by an employer,,,,,,,,,,,,,,,,,,,,,,,,Direct employee of your employer,,,,,,1-14 hours per week,No,,,Hourly Basis,,15,Based on calculations and records,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,I am getting by on my current income,24,Female,Associate Degree (2-year degree),Yes,,,,,,Other,,New York City,
100937,2019-04-18 9:39:57,2019-04-18 14:15:06,Yes,Yes,An employee that got paid by an employer,"A gig worker, independent contractor, consultant, or freelancer that got paid by providing services and completing gigs, contracts, or projects",,,,,,,,,,,,,,,,,,,,,,,Direct employee of your employer,,,,,,35-50 hours per week,,,,Hourly Basis,,15,Based on calculations and records,8,,"Social media platforms - Facebook, LinkedIn, etc.",,,,,,,,,,,,,"Creative Work - writing, editing, music composition, voice-overs, design, performance, etc.",,2 months,Three or four times a month,3,1-14 hours per week,Yes,Other (please specify),need equipment and more clients,25,Yes,300,Best guess,,,,,,,,,,,,,His passion,Ongoing or repeat work with a consistent set of clients,1-3 days,,,1st Concern,3rd Concern,,,,2nd Concern,,,,,,Equipment is expensive,,2,,3,,,,1,Yes,,,,,,,,,,Becoming A Business Owner,,,"It is nice to have, but I could live comfortably without it",9,3 or more years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1.5,I was looking for paid work but couldn’t find any,,I am getting by on my current income,24,Male,Bachelor’s Degree (4-year degree),Yes,,,,,,Other,,New York City,
